04/04 09:22:00 FINE sim.Admin|Log for simulation 2 started
04/04 09:30:30 INFO sim.Simulation|***** START OF TIME 51 *****
04/04 09:30:30 INFO agents.DemandAgent|Day 51 : Auction pending campaign: CampaignImpl [id=1231692355, reachImps=3750, dayStart=52, dayEnd=54, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:30:30 INFO agents.DemandAgent|Day 51 : Campaign auction: Not allocated
04/04 09:30:30 INFO demand.CampaignImpl|Campaign 850000347 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=3754.0, otherImps=0.0, cost=8.406390657437104E-4] Reach 3750 ERR 1.0010254704630537 Budget 3080.0 Revenue 3083.1584490262053
04/04 09:30:30 INFO demand.CampaignImpl|Campaign 508929263 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=12504.0, otherImps=0.0, cost=0.0026387985215532337] Reach 12500 ERR 1.000280915668682 Budget 11.8369743259401 Revenue 11.840299517498043
04/04 09:30:30 FINE agents.DemandAgent|Day 51 :Reporting auction results...CampaignImpl [id=1231692355, reachImps=3750, dayStart=52, dayEnd=54, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
04/04 09:30:30 INFO agents.DemandAgent|Day 51 :Notifying new campaign opportunity: CampaignImpl [id=201207747, reachImps=6250, dayStart=53, dayEnd=57, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:30:30 INFO sim.Simulation|***** START OF TIME 51 COMPLETE *****
04/04 09:30:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 201207747 Cmp Bid: 1
04/04 09:30:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 201207747 Cmp Bid: 3046
04/04 09:30:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 201207747 Cmp Bid: 2888
04/04 09:30:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 201207747 Cmp Bid: 1
04/04 09:30:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 201207747 Cmp Bid: 1
04/04 09:30:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 201207747 Cmp Bid: 2633
04/04 09:30:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 201207747 Cmp Bid: 1
04/04 09:30:30 FINE agents.DemandAgent|Day 51 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11282311724021211 Cmp ID: 201207747 Cmp Bid: 1015509
04/04 09:30:40 INFO sim.Simulation|***** START OF TIME 52 *****
04/04 09:30:40 INFO agents.DemandAgent|Day 52 : Auction pending campaign: CampaignImpl [id=201207747, reachImps=6250, dayStart=53, dayEnd=57, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:30:40 INFO demand.CampaignImpl|Campaign 511596594 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=6256.0, otherImps=0.0, cost=0.0013714848116403956] Reach 6250 ERR 1.0009192445076693 Budget 3.164776412653915 Revenue 3.1676856159892486
04/04 09:30:40 FINE agents.DemandAgent|Day 52 :Reporting auction results...CampaignImpl [id=201207747, reachImps=6250, dayStart=53, dayEnd=57, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2.942023692193326, advertiser=DummyAdnetwork-6]
04/04 09:30:40 INFO agents.DemandAgent|Day 52 :Notifying new campaign opportunity: CampaignImpl [id=1982820226, reachImps=3750, dayStart=54, dayEnd=58, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:30:40 INFO sim.Simulation|***** START OF TIME 52 COMPLETE *****
04/04 09:30:40 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1982820226 Cmp Bid: 1
04/04 09:30:40 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1982820226 Cmp Bid: 2834
04/04 09:30:40 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1982820226 Cmp Bid: 3052
04/04 09:30:40 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1982820226 Cmp Bid: 1
04/04 09:30:40 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1982820226 Cmp Bid: 1
04/04 09:30:40 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1982820226 Cmp Bid: 2488
04/04 09:30:40 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1982820226 Cmp Bid: 1
04/04 09:30:40 FINE agents.DemandAgent|Day 52 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13377864557301278 Cmp ID: 1982820226 Cmp Bid: 608058
04/04 09:30:50 INFO sim.Simulation|***** START OF TIME 53 *****
04/04 09:30:50 INFO agents.DemandAgent|Day 53 : Auction pending campaign: CampaignImpl [id=1982820226, reachImps=3750, dayStart=54, dayEnd=58, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:30:50 INFO demand.CampaignImpl|Campaign 950955105 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=6256.0, otherImps=0.0, cost=0.0016762367998373402] Reach 6250 ERR 1.0009192445076693 Budget 2105.0 Revenue 2106.9350096886437
04/04 09:30:50 INFO demand.CampaignImpl|Campaign 1840672692 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 3750 ERR 0.0 Budget 2642.0 Revenue 0.0
04/04 09:30:50 FINE agents.DemandAgent|Day 53 :Reporting auction results...CampaignImpl [id=1982820226, reachImps=3750, dayStart=54, dayEnd=58, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=3.3312085895306, advertiser=DummyAdnetwork-6]
04/04 09:30:50 INFO agents.DemandAgent|Day 53 :Notifying new campaign opportunity: CampaignImpl [id=1651404729, reachImps=6250, dayStart=55, dayEnd=57, targetSegment=[LOW_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:30:50 INFO sim.Simulation|***** START OF TIME 53 COMPLETE *****
04/04 09:30:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1651404729 Cmp Bid: 1
04/04 09:30:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1651404729 Cmp Bid: 2391
04/04 09:30:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1651404729 Cmp Bid: 2931
04/04 09:30:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1651404729 Cmp Bid: 1
04/04 09:30:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1651404729 Cmp Bid: 1
04/04 09:30:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1651404729 Cmp Bid: 3103
04/04 09:30:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1651404729 Cmp Bid: 1
04/04 09:30:50 FINE agents.DemandAgent|Day 53 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17681565056765225 Cmp ID: 1651404729 Cmp Bid: 1661966
04/04 09:31:00 INFO sim.Simulation|***** START OF TIME 54 *****
04/04 09:31:00 INFO agents.DemandAgent|Day 54 : Auction pending campaign: CampaignImpl [id=1651404729, reachImps=6250, dayStart=55, dayEnd=57, targetSegment=[LOW_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:31:00 INFO demand.CampaignImpl|Campaign 1306883314 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=3753.0, otherImps=0.0, cost=5.699056062979741E-4] Reach 3750 ERR 1.0007598187470461 Budget 3.391034172007934 Revenue 3.3936107433436997
04/04 09:31:00 FINE agents.DemandAgent|Day 54 :Reporting auction results...CampaignImpl [id=1651404729, reachImps=6250, dayStart=55, dayEnd=57, targetSegment=[LOW_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=5.974252893257493, advertiser=DummyAdnetwork-6]
04/04 09:31:00 INFO sim.Simulation|***** START OF TIME 54 COMPLETE *****
04/04 09:31:10 INFO sim.Simulation|***** START OF TIME 55 *****
04/04 09:31:10 INFO agents.DemandAgent|Day 55 : No pending campaign to auction
04/04 09:31:10 FINE agents.DemandAgent|Day 55 :Reporting auction results...No pending campaign
04/04 09:31:10 INFO sim.Simulation|***** START OF TIME 55 COMPLETE *****
04/04 09:31:20 INFO sim.Simulation|***** START OF TIME 56 *****
04/04 09:31:20 INFO agents.DemandAgent|Day 56 : No pending campaign to auction
04/04 09:31:20 FINE agents.DemandAgent|Day 56 :Reporting auction results...No pending campaign
04/04 09:31:20 INFO sim.Simulation|***** START OF TIME 56 COMPLETE *****
04/04 09:31:30 INFO sim.Simulation|***** START OF TIME 57 *****
04/04 09:31:30 INFO agents.DemandAgent|Day 57 : No pending campaign to auction
04/04 09:31:30 FINE agents.DemandAgent|Day 57 :Reporting auction results...No pending campaign
04/04 09:31:30 INFO sim.Simulation|***** START OF TIME 57 COMPLETE *****
04/04 09:31:40 INFO sim.Simulation|***** START OF TIME 58 *****
04/04 09:31:40 INFO agents.DemandAgent|Day 58 : No pending campaign to auction
04/04 09:31:40 INFO demand.CampaignImpl|Campaign 201207747 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=6254.0, otherImps=0.0, cost=0.0012396679572302862] Reach 6250 ERR 1.0006002887325904 Budget 2.942023692193326 Revenue 2.9437897558667636
04/04 09:31:40 INFO demand.CampaignImpl|Campaign 1651404729 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=6254.0, otherImps=0.0, cost=8.976230431709956E-4] Reach 6250 ERR 1.0006002887325904 Budget 5.974252893257493 Revenue 5.977839169954961
04/04 09:31:40 FINE agents.DemandAgent|Day 58 :Reporting auction results...No pending campaign
04/04 09:31:40 INFO sim.Simulation|***** START OF TIME 58 COMPLETE *****
04/04 09:31:50 INFO sim.Simulation|***** START OF TIME 59 *****
04/04 09:31:50 INFO agents.DemandAgent|Day 59 : No pending campaign to auction
04/04 09:31:50 INFO demand.CampaignImpl|Campaign 1982820226 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 3750 ERR 0.0 Budget 3.3312085895306 Revenue 0.0
04/04 09:31:50 INFO demand.CampaignImpl|Campaign 456176922 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=6255.0, otherImps=0.0, cost=0.0012351997615832114] Reach 6250 ERR 1.0007598187470461 Budget 5.6517236200132235 Revenue 5.656017905572833
04/04 09:31:50 FINE agents.DemandAgent|Day 59 :Reporting auction results...No pending campaign
04/04 09:31:50 INFO sim.Simulation|***** START OF TIME 59 COMPLETE *****
04/04 09:32:00 INFO sim.Simulation|***** START OF TIME 60 *****
04/04 09:32:00 FINE sim.Simulation|Simulation 2 is requested to stop
04/04 09:32:00 INFO agents.DemandAgent|Day 60 : No pending campaign to auction
04/04 09:32:00 FINE agents.DemandAgent|Day 60 :Reporting auction results...No pending campaign
04/04 09:32:00 INFO sim.Simulation|***** START OF TIME 60 COMPLETE *****
04/04 09:32:00 FINE sim.Simulation|Simulation 2 is preparing to stop
04/04 09:32:00 FINE sim.Simulation|Simulation 2 is being stopped
04/04 09:32:00 FINE sim.Admin|Simulation log complete
************************************************************
* Simulation log complete
************************************************************


